Article,Topic,Legitimacy
تصميم مفبرك ولم يعتذر مرتضى منصور من الخطيب بعد الحكم ضده,رياضة,زائف
سيميوني لم يعبر في تصريحات عن استيائه من موقف الريال تجاه قضية نيغريرا وبرشلونة,رياضة,زائف
بورنو فرنانديز لم يتضامن مع مصر وتونس بدلًا من تركيا وسورية,رياضة,زائف
خبر غياب رونالدو عن الملاعب لمدة شهرين بسبب إصابته زائف,رياضة,زائف
صورة مفبركة ولم يجدد مودريتش تعاقده مع الريال حتى الآن,رياضة,زائف
لم يتعرض منتخب مدغشقر للطرد من بطولة الشان في الجزائر,رياضة,زائف
تعليق صوتي مركب وليس للحظة فوز المغرب على الجزائر في كأس العالم لكرة اليد,رياضة,زائف
الصورة مفبركة ولم تنشر الحياة الجزائرية أنّ 9 ملايين مشجع دخلوا الجزائر في الشان,رياضة,زائف
ترجمة مفبركة ولا يتحدث ميسي في الفيديو عن السعودية وفريق الهلال,رياضة,زائف
الصورة مفبركة ولا تجمع رئيس نادي النصر السعودي مع نافاس,رياضة,زائف
المنتخب الليبي لم يطلب الانسحاب من الشان واللجوء للمغرب بعد مباراته أمام الجزائر,رياضة,زائف
لجنة الفيفا لم تصرح أن ملاعب المغرب بدائية وغير صالحة لحدث عالمي,رياضة,زائف
إنفانتينو لم يصرح بأن بطولة الشان لن تكون أقوى بدون مشاركة المغرب,رياضة,زائف
الصورتان قديمتان وليستا من استعدادات الجزائر لشان 2022,رياضة,زائف
لم يعلن لوكا زيدان اختياره تمثيل منتخب الجزائر,رياضة,زائف
تغريدة مفبركة منسوبة لأبو تريكة عن أحوال مدينة الديوانية العراقية,رياضة,زائف
العنود الأسمري ليست ضمن أطقم تحكيم مباريات خليجي25,رياضة,زائف
النصر السعودي لم يُعلن تأجيل مباراة الطائي لعدم تسجيل كريستيانو رونالدو,رياضة,زائف
الصورة مفبركة وليست لجورجينا بالحجاب عند وصولها إلى ملعب النصر,رياضة,زائف
النصر السعودي لم يعلن فسخ عقد لاعبه ماشاريبوف بسبب رونالدو,رياضة,زائف
لا إعلان عن مباراة بين النصر السعودي والاتحاد السكندي في البطولة العربية,رياضة,زائف
رونالدو لم يُصرّح بأنّ الهلال من أكبر الأندية وأنه يتطلع لمواجهته,رياضة,زائف
الصورة مفبركة وليست لارتداء جورجينا قميص نادي النصر السعودي,رياضة,زائف
تصريح زائف منسوب لأرسين فينغر حول انضمام رونالدو للنصر السعودي,رياضة,زائف
رونالدو لم يصرح بأنه اختار الانضمام للنصر السعودي من أجل جمهوره العربي,رياضة,زائف
صحيفة عكاظ لم تذكر أنه تم بيع 2 مليون قطعة من قميص رونالدو مع النصر,رياضة,زائف
صورة مفبركة وليست لرفع رونالدو قميص نادي النصر السعودي,رياضة,زائف
مدرب الكاميرون لم يقل إن الجزائر مازالت تشكو رغم انتهاء المونديال,رياضة,زائف
صحيفة ماركا لم تنشر خبرًا عن انتقال ياسين بونو إلى ريال مدريد,رياضة,زائف
تصريح زائف منسوب ليورغن كلوب عن تعاقد ليفربول مع سفيان أمرابط,رياضة,زائف
لا صحة لأنباء وفاة والدة اللاعب المغربي سفيان بوفال,رياضة,زائف
الصورة مفبركة وليست للافتة رفعها رونالدو دعمًا لفلسطين,رياضة,زائف
تصريح زائف منسوب لإنفانتينو حول غياب الجزائر عن مونديال قطر,رياضة,زائف
خطاب مفبرك وليس لمطالبة نادي الزمالك بالمشاركة في كأس العالم للأندية,رياضة,زائف
كورتوا لم يتحدث عن قوة الوداد المغربي في كأس العالم للأندية,رياضة,زائف
صور قديمة وليست لوصول رونالدو إلى الرياض للانضمام إلى النصر السعودي,رياضة,زائف
تصريح زائف منسوب لبنزيما حول فوز ميسي بكأس العالم,رياضة,زائف
فيديو مفبرك ولم يتحدث مبابي فيه عن عنصرية الفرنسيين إذا خسر المنتخب,رياضة,زائف
تصريح زائف منسوب لكلوب عن استقبال الجماهير المغربية لمنتخبهم,رياضة,زائف
إنفانتينو لم يُصرّح بأنّ كأس العرب سيكون البطولة الأهم بعد كأس العالم,رياضة,زائف
قناة RMC لم تنشر تغريدة تحمّل فيها مسؤولية الخسارة للاعبين الفرنسيين ذوي الأصول الأفريقية,رياضة,زائف
الصورة مفبركة وليست لجدارية كُتب عليها الله لن يغفر لهاري كين,رياضة,زائف
الفيفا لم يعتمد تنظيم كأس العالم كل ثلاث سنوات,رياضة,زائف
تغريدة مفبركة منسوبة لنادي بايرن حول إمكانية تعاقده مع ياسين بونو,رياضة,زائف
الرجاء البيضاوي لن يشارك في بطولة كأس العالم للأندية في المغرب,رياضة,زائف
الصورة مفبركة وليست من تدرب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
صورة مفبركة وليست من تدريب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
الفيديو مفبرك وليس لمذيعة عربية تبكي على مشاهد رونالدو بعد الخسارة من المغرب,رياضة,زائف
كلوب لم يُصرّح بأنّ ليفربول لو شارك بفريقه الثاني في مونديال قطر لحقق اللقب,رياضة,زائف
تصريح مفبرك لإبراهيموفيتش حول مونديال قطر 2022,رياضة,زائف
إبراهيموفيتش لم يقل إنه يتمنى فوز المغرب بمونديال قطر 2022,رياضة,زائف
تصريحات زائفة منسوبة لزيدان بعد مباراة المغرب وإسبانيا,رياضة,زائف
صورة مفبركة منسوبة لصحيفة ذا نيويورك تايمز حول مشجعين مغاربة,رياضة,زائف
رينارد لم يُصرّح بأنّه سيعود إلى قطر لمساعدة المغرب في المباريات المتبقية,رياضة,زائف
فوت ميركاتو لم تنشر عن صفقة بين الريال وتشيلسي تشمل تبادل هازارد وزياش,رياضة,زائف
الصورة مفبركة وفرانس 24 لم تنقل عن الفيفا أنّ المشجعين الجزائريين الأسوأ في العالم,رياضة,زائف
بيلينغهام ليس أول لاعب تحت العشرين يسجل ويصنع هدفًا في كأس العالم بعد ميسي في 2006,رياضة,زائف
ميسي لم يصبح أكثر لاعب أرجنتيني يسجل في كأس العالم بعد هدفه في أستراليا,رياضة,زائف
بيليه نُقل إلى العناية المركزة ولم يعلن عن وفاته,رياضة,زائف
المنتخب القطري ليس الوحيد الذي يغادر كأس العالم دون نقاط في تاريخ البطولة,رياضة,زائف
مدرب السعودية لم يقل إنّ المكسيكيين مشهورون بإنتاج المسلسلات فقط,رياضة,زائف
فينسنت أبو بكر لاعب الكاميرون لم يتحدث في تصريحات عن شيكابالا,رياضة,زائف
اللاعب الألماني روديغر لم يقل إنه لا يتمنى مواجهة المغرب في الدور المقبل,رياضة,زائف
توماس بارتي لم يُصرّح بأنّ المنتخبات الأفريقية لا تحظى بالدعم الكافي في مونديال قطر,رياضة,زائف
التغريدة المنسوبة لماني حول تشجيع المنتخب المغربي ليست من حسابه الرسمي,رياضة,زائف
مدرب أرسنال السابق فينغر لم يقلل من مستوى لاعبي منتخب الأرجنتين,رياضة,زائف
الفيفا لم يُعلن عن اجتماع لاتخاذ قرار بإعادة مباراة السعودية وبولندا,رياضة,زائف
الصورة مفبركة وليست للعلم الصحراوي من ملاعب مونديال قطر,رياضة,زائف
الشرق القطرية لم تعلن عن تكريم محمد مونتاري لتسجيله هدفًا لقطر في المونديال,رياضة,زائف
تصريحات مزيفة منسوبة للّاعب البلجيكي دي بروين عن المنتخب المغربي,رياضة,زائف
تصريحات زائفة منسوبة لمدرب بلجيكا بعد الخسارة من المغرب,رياضة,زائف
هيرفي رينارد لم ينصح مدرب بولندا بالاهتمام بنظامه الغذائي,رياضة,زائف
فينيسيوس لم يقل إن السعودية والمغرب فقط القادران على الصمود أمام البرازيل,رياضة,زائف
التربية التونسية لم تعلق الدروس بمناسبة مباراة تونس والدنمارك,رياضة,زائف
كاكا لم يُصرّح أنّ الجزائر والمغرب هما الوحيدان القادران على مجاراة منتخبات أوروبا من العرب,رياضة,زائف
المعلق الرياضي يوسف سيف لم يعتزل عقب مباراة قطر والإكوادور,رياضة,زائف
هازارد لم يقل إن بلجيكا ستخرج من المجموعات إذا كان مستوى المغرب مثل مصر,رياضة,زائف
حساب المنتخب البلجيكي لم يعلق على هدف زياش في مرمى جورجيا,رياضة,زائف
صلاح لم يشكر جماهير الزمالك بعد التصويت له للفوز بجائزة جلوب سوكر,رياضة,زائف
وثيقة مفبركة ولم تعلن بي إن سبورت عن تأخير بث مباريات كأس العالم,رياضة,زائف
إنريكي لم يقل إن الفوز على الأردن بين جماهيره بحجم تحقيق كأس العالم,رياضة,زائف
برشلونة لا يشارك بأكبر عدد لاعبين في مونديال قطر 2022,رياضة,زائف
مانشستر سيتي ليس أكثر فريق يُشارك لاعبوه في مونديال قطر 2022,رياضة,زائف
لا صحة للتصريحات المنسوبة لمدرب مانشستر يوتايتد ردًا على حوار كريستيانو الأخير,رياضة,زائف
التصريحات المنسوبة لرونالدو عن ندمه لترك ريال مدريد خلال لقائه الأخير مفبركة,رياضة,زائف
الأهداف الستة التي سجلها الغاني جيان في المونديال تعادل عدد أهداف ميسي,رياضة,صحيح
لا صحة لخبر وفاة المشجع المغربي الظلمي في قطر,رياضة,زائف
ساديو ماني لن يغيب عن كأس العالم قطر 2022,رياضة,زائف
قائمة فرنسا المشاركة في مونديال قطر التي أعلن عنها لم تتضمن اسم ميندي,رياضة,زائف
اللاعب البرازيلي فيرمينو لم يعلن اعتزاله اللعب دوليًّا,رياضة,زائف
الإعلامي إبراهيم فايق لم ينضم إلى شبكة بي إن سبورت,رياضة,زائف
سون لن يغيب عن منتخب كوريا الجنوبية في مونديال قطر 2022,رياضة,زائف
اللاعب الإيفواري ديدييه دروغبا لم يعتنق الإسلام,رياضة,زائف
رابح ماجر لم يصرّح بأنه سيشجع المنتخب الكاميروني في مونديال قطر,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الصورة مفبركة وليست للقاء محمد صلاح برئيس نادي الاتحاد السعودي,رياضة,زائف
لم يصرّح تركي آل الشيخ لوسائل الإعلام عن رفضه طلبات التبرعات من إدارة الزمالك,رياضة,زائف
بيكهام لم يقل إنّ إنتر ميامي لم يُسجل أهدافًا من ركلات حرة قبل قدوم ميسي,رياضة,زائف
إنريكي لم يصرح بأن مباراة باريس والنصر كانت أمام فريق لا يستحق الاهتمام,رياضة,زائف
بيان الجامعة المغربية لكرة القدم بخصوص الاعتداء على محمد الشيبي في مباراة الأهلي وبيراميدز مفبرك,رياضة,زائف
فيديو الرجل الآلي الذي يلعب تنس طاولة معدل رقميًا وليس حقيقيًا,رياضة,زائف
توران لم يصرح بأنّ أردا غولر انتقل إلى ريال مدريد لأسباب مالية,رياضة,زائف
صور ملاعب التنس في العُلا السعودية مصممة بالذكاء الاصطناعي وليست حقيقية,رياضة,زائف
فيديو إسلام كريستيانو رونالدو ونطقه الشهادتين مفبرك,رياضة,زائف
غوارديولا لم يصرح بأن مباراة السيتي وإنتر ميلان الأصعب في تاريخه الكروي,رياضة,زائف
قصة النافذة التي لا تُفتح إلا عندما يتوّج نابولي بلقب الدوري غير حقيقية,رياضة,زائف
باريس سان جيرمان لم يطرد ليونيل ميسي من صفوفه,رياضة,زائف
بيراميدز لم يعتذر عن المشاركة أمام الأهلي في مباراة السوبر المصري,رياضة,زائف
رئيس النصر السعودي لم يقل إنه خُدع بالتعاقد مع كريستيانو رونالدو,رياضة,زائف
روبين فان بيرسي لم يعلن إسلامه حديثًا,رياضة,زائف
بنزيما ليس ثاني لاعب في تاريخ ريال مدريد يسجل هاتريك ضد برشلونة,رياضة,زائف
الصورة مفبركة وليست لنسخة من القرآن في يد رونالدو,رياضة,زائف
تصريح مفبرك منسوب لمارك كلاتنبرغ عن انحياز الاتحاد المصري لنادي الزمالك,رياضة,زائف
لا صحة للبيان المنسوب للاتحاد العربي حول عدم مشاركة الأهلي في بطولة الأندية,رياضة,زائف
الصورة مفبركة وليست لمرتضى منصور في المستشفى بعد سجنه مؤخرًا,رياضة,زائف
فينيسيوس لن يغيب عن إياب نصف نهائي كأس الملك بسبب تراكم البطاقات,رياضة,زائف
الجمهور المغربي لم يصنَّف ثاني أفضل جمهور في حفل الفيفا,رياضة,زائف
رونالدو لم يصرّح حول استحقاق فوز ميسي بجائزة أفضل لاعب في العالم,رياضة,زائف
الفرنسي باتريس كارتيرون لم يعيَّن مديرًا فنيًا جديدًا للوداد المغربي,رياضة,زائف
برشلونة لن يشارك في دوري المؤتمر بعد الخروج من الدوري الأوروبي,رياضة,زائف
رونالدو لم يُصرح بأنّ الأهلي المصري يستحق اللعب في الدوري الأوروبي,رياضة,زائف
تصميم مفبرك ولم يعتذر مرتضى منصور من الخطيب بعد الحكم ضده,رياضة,زائف
سيميوني لم يعبر في تصريحات عن استيائه من موقف الريال تجاه قضية نيغريرا وبرشلونة,رياضة,زائف
بورنو فرنانديز لم يتضامن مع مصر وتونس بدلًا من تركيا وسورية,رياضة,زائف
خبر غياب رونالدو عن الملاعب لمدة شهرين بسبب إصابته زائف,رياضة,زائف
صورة مفبركة ولم يجدد مودريتش تعاقده مع الريال حتى الآن,رياضة,زائف
لم يتعرض منتخب مدغشقر للطرد من بطولة الشان في الجزائر,رياضة,زائف
تعليق صوتي مركب وليس للحظة فوز المغرب على الجزائر في كأس العالم لكرة اليد,رياضة,زائف
الصورة مفبركة ولم تنشر الحياة الجزائرية أنّ 9 ملايين مشجع دخلوا الجزائر في الشان,رياضة,زائف
ترجمة مفبركة ولا يتحدث ميسي في الفيديو عن السعودية وفريق الهلال,رياضة,زائف
الصورة مفبركة ولا تجمع رئيس نادي النصر السعودي مع نافاس,رياضة,زائف
المنتخب الليبي لم يطلب الانسحاب من الشان واللجوء للمغرب بعد مباراته أمام الجزائر,رياضة,زائف
لجنة الفيفا لم تصرح أن ملاعب المغرب بدائية وغير صالحة لحدث عالمي,رياضة,زائف
إنفانتينو لم يصرح بأن بطولة الشان لن تكون أقوى بدون مشاركة المغرب,رياضة,زائف
الصورتان قديمتان وليستا من استعدادات الجزائر لشان 2022,رياضة,زائف
لم يعلن لوكا زيدان اختياره تمثيل منتخب الجزائر,رياضة,زائف
تغريدة مفبركة منسوبة لأبو تريكة عن أحوال مدينة الديوانية العراقية,رياضة,زائف
العنود الأسمري ليست ضمن أطقم تحكيم مباريات خليجي25,رياضة,زائف
النصر السعودي لم يُعلن تأجيل مباراة الطائي لعدم تسجيل كريستيانو رونالدو,رياضة,زائف
الصورة مفبركة وليست لجورجينا بالحجاب عند وصولها إلى ملعب النصر,رياضة,زائف
النصر السعودي لم يعلن فسخ عقد لاعبه ماشاريبوف بسبب رونالدو,رياضة,زائف
لا إعلان عن مباراة بين النصر السعودي والاتحاد السكندي في البطولة العربية,رياضة,زائف
رونالدو لم يُصرّح بأنّ الهلال من أكبر الأندية وأنه يتطلع لمواجهته,رياضة,زائف
الصورة مفبركة وليست لارتداء جورجينا قميص نادي النصر السعودي,رياضة,زائف
تصريح زائف منسوب لأرسين فينغر حول انضمام رونالدو للنصر السعودي,رياضة,زائف
رونالدو لم يصرح بأنه اختار الانضمام للنصر السعودي من أجل جمهوره العربي,رياضة,زائف
صحيفة عكاظ لم تذكر أنه تم بيع 2 مليون قطعة من قميص رونالدو مع النصر,رياضة,زائف
صورة مفبركة وليست لرفع رونالدو قميص نادي النصر السعودي,رياضة,زائف
مدرب الكاميرون لم يقل إن الجزائر مازالت تشكو رغم انتهاء المونديال,رياضة,زائف
صحيفة ماركا لم تنشر خبرًا عن انتقال ياسين بونو إلى ريال مدريد,رياضة,زائف
تصريح زائف منسوب ليورغن كلوب عن تعاقد ليفربول مع سفيان أمرابط,رياضة,زائف
لا صحة لأنباء وفاة والدة اللاعب المغربي سفيان بوفال,رياضة,زائف
الصورة مفبركة وليست للافتة رفعها رونالدو دعمًا لفلسطين,رياضة,زائف
تصريح زائف منسوب لإنفانتينو حول غياب الجزائر عن مونديال قطر,رياضة,زائف
خطاب مفبرك وليس لمطالبة نادي الزمالك بالمشاركة في كأس العالم للأندية,رياضة,زائف
كورتوا لم يتحدث عن قوة الوداد المغربي في كأس العالم للأندية,رياضة,زائف
صور قديمة وليست لوصول رونالدو إلى الرياض للانضمام إلى النصر السعودي,رياضة,زائف
تصريح زائف منسوب لبنزيما حول فوز ميسي بكأس العالم,رياضة,زائف
فيديو مفبرك ولم يتحدث مبابي فيه عن عنصرية الفرنسيين إذا خسر المنتخب,رياضة,زائف
تصريح زائف منسوب لكلوب عن استقبال الجماهير المغربية لمنتخبهم,رياضة,زائف
إنفانتينو لم يُصرّح بأنّ كأس العرب سيكون البطولة الأهم بعد كأس العالم,رياضة,زائف
قناة RMC لم تنشر تغريدة تحمّل فيها مسؤولية الخسارة للاعبين الفرنسيين ذوي الأصول الأفريقية,رياضة,زائف
الصورة مفبركة وليست لجدارية كُتب عليها الله لن يغفر لهاري كين,رياضة,زائف
الفيفا لم يعتمد تنظيم كأس العالم كل ثلاث سنوات,رياضة,زائف
تغريدة مفبركة منسوبة لنادي بايرن حول إمكانية تعاقده مع ياسين بونو,رياضة,زائف
الرجاء البيضاوي لن يشارك في بطولة كأس العالم للأندية في المغرب,رياضة,زائف
الصورة مفبركة وليست من تدرب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
صورة مفبركة وليست من تدريب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
الفيديو مفبرك وليس لمذيعة عربية تبكي على مشاهد رونالدو بعد الخسارة من المغرب,رياضة,زائف
كلوب لم يُصرّح بأنّ ليفربول لو شارك بفريقه الثاني في مونديال قطر لحقق اللقب,رياضة,زائف
تصريح مفبرك لإبراهيموفيتش حول مونديال قطر 2022,رياضة,زائف
إبراهيموفيتش لم يقل إنه يتمنى فوز المغرب بمونديال قطر 2022,رياضة,زائف
تصريحات زائفة منسوبة لزيدان بعد مباراة المغرب وإسبانيا,رياضة,زائف
صورة مفبركة منسوبة لصحيفة ذا نيويورك تايمز حول مشجعين مغاربة,رياضة,زائف
رينارد لم يُصرّح بأنّه سيعود إلى قطر لمساعدة المغرب في المباريات المتبقية,رياضة,زائف
فوت ميركاتو لم تنشر عن صفقة بين الريال وتشيلسي تشمل تبادل هازارد وزياش,رياضة,زائف
الصورة مفبركة وفرانس 24 لم تنقل عن الفيفا أنّ المشجعين الجزائريين الأسوأ في العالم,رياضة,زائف
بيلينغهام ليس أول لاعب تحت العشرين يسجل ويصنع هدفًا في كأس العالم بعد ميسي في 2006,رياضة,زائف
ميسي لم يصبح أكثر لاعب أرجنتيني يسجل في كأس العالم بعد هدفه في أستراليا,رياضة,زائف
بيليه نُقل إلى العناية المركزة ولم يعلن عن وفاته,رياضة,زائف
المنتخب القطري ليس الوحيد الذي يغادر كأس العالم دون نقاط في تاريخ البطولة,رياضة,زائف
مدرب السعودية لم يقل إنّ المكسيكيين مشهورون بإنتاج المسلسلات فقط,رياضة,زائف
فينسنت أبو بكر لاعب الكاميرون لم يتحدث في تصريحات عن شيكابالا,رياضة,زائف
اللاعب الألماني روديغر لم يقل إنه لا يتمنى مواجهة المغرب في الدور المقبل,رياضة,زائف
توماس بارتي لم يُصرّح بأنّ المنتخبات الأفريقية لا تحظى بالدعم الكافي في مونديال قطر,رياضة,زائف
التغريدة المنسوبة لماني حول تشجيع المنتخب المغربي ليست من حسابه الرسمي,رياضة,زائف
مدرب أرسنال السابق فينغر لم يقلل من مستوى لاعبي منتخب الأرجنتين,رياضة,زائف
الفيفا لم يُعلن عن اجتماع لاتخاذ قرار بإعادة مباراة السعودية وبولندا,رياضة,زائف
الصورة مفبركة وليست للعلم الصحراوي من ملاعب مونديال قطر,رياضة,زائف
الشرق القطرية لم تعلن عن تكريم محمد مونتاري لتسجيله هدفًا لقطر في المونديال,رياضة,زائف
تصريحات مزيفة منسوبة للّاعب البلجيكي دي بروين عن المنتخب المغربي,رياضة,زائف
تصريحات زائفة منسوبة لمدرب بلجيكا بعد الخسارة من المغرب,رياضة,زائف
هيرفي رينارد لم ينصح مدرب بولندا بالاهتمام بنظامه الغذائي,رياضة,زائف
فينيسيوس لم يقل إن السعودية والمغرب فقط القادران على الصمود أمام البرازيل,رياضة,زائف
التربية التونسية لم تعلق الدروس بمناسبة مباراة تونس والدنمارك,رياضة,زائف
كاكا لم يُصرّح أنّ الجزائر والمغرب هما الوحيدان القادران على مجاراة منتخبات أوروبا من العرب,رياضة,زائف
المعلق الرياضي يوسف سيف لم يعتزل عقب مباراة قطر والإكوادور,رياضة,زائف
هازارد لم يقل إن بلجيكا ستخرج من المجموعات إذا كان مستوى المغرب مثل مصر,رياضة,زائف
حساب المنتخب البلجيكي لم يعلق على هدف زياش في مرمى جورجيا,رياضة,زائف
صلاح لم يشكر جماهير الزمالك بعد التصويت له للفوز بجائزة جلوب سوكر,رياضة,زائف
وثيقة مفبركة ولم تعلن بي إن سبورت عن تأخير بث مباريات كأس العالم,رياضة,زائف
إنريكي لم يقل إن الفوز على الأردن بين جماهيره بحجم تحقيق كأس العالم,رياضة,زائف
برشلونة لا يشارك بأكبر عدد لاعبين في مونديال قطر 2022,رياضة,زائف
مانشستر سيتي ليس أكثر فريق يُشارك لاعبوه في مونديال قطر 2022,رياضة,زائف
لا صحة للتصريحات المنسوبة لمدرب مانشستر يوتايتد ردًا على حوار كريستيانو الأخير,رياضة,زائف
التصريحات المنسوبة لرونالدو عن ندمه لترك ريال مدريد خلال لقائه الأخير مفبركة,رياضة,زائف
الأهداف الستة التي سجلها الغاني جيان في المونديال تعادل عدد أهداف ميسي,رياضة,صحيح
لا صحة لخبر وفاة المشجع المغربي الظلمي في قطر,رياضة,زائف
ساديو ماني لن يغيب عن كأس العالم قطر 2022,رياضة,زائف
قائمة فرنسا المشاركة في مونديال قطر التي أعلن عنها لم تتضمن اسم ميندي,رياضة,زائف
اللاعب البرازيلي فيرمينو لم يعلن اعتزاله اللعب دوليًّا,رياضة,زائف
الإعلامي إبراهيم فايق لم ينضم إلى شبكة بي إن سبورت,رياضة,زائف
سون لن يغيب عن منتخب كوريا الجنوبية في مونديال قطر 2022,رياضة,زائف
اللاعب الإيفواري ديدييه دروغبا لم يعتنق الإسلام,رياضة,زائف
رابح ماجر لم يصرّح بأنه سيشجع المنتخب الكاميروني في مونديال قطر,رياضة,زائف
تصريح مفبرك منسوب لإبراهيموفيتش عن عدم مشاركة الجزائر في مونديال قطر 2022,رياضة,زائف
لا صحة لخبر اعتزال يوسف سيف التعليق الرياضي بعد افتتاح مونديال قطر 2022,رياضة,زائف
سفير قطر في الجزائر لم يعلن عن ملعب جزائري قطري باسم الشمل العربي,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
